status,message,corp_code,접수번호,법인구분,고유번호,법인명,성명,관계,주식종류,기초소유주식 수,기초소유쥬식 지분율,기말소유주식 수,기말소유주식 지분율,비고,결산기준일
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,한상준,친인척,,600,0.00,679,0.00,"인적분할,
유상신주취득",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,이주연,친인척,,"55,246",0.23,"38,019",0.19,인적분할,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,김수연,친인척,,72,0.00,49,0.00,인적분할,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,이선구,친인척,,104,0.00,71,0.00,인적분할,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,이윤구,친인척,,104,0.00,71,0.00,인적분할,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,백우석,발행회사 임원,,"11,052",0.05,"7,605",0.04,인적분할,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,김택중,발행회사 임원,,96,0.00,66,0.00,인적분할,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,배정권,기타,,265,0.00,182,0.00,인적분할,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,문병도,계열사 임원,,"7,500",0.03,"5,161",0.03,인적분할,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,김유신,계열사 임원,,39,0.00,26,0.00,인적분할,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,이복영,친인척,,"1,288,237",5.40,"1,460,675",7.37,"인적분할,
유상신주취득",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,주정용,계열사 임원,,37,0.00,0,0.00,"인적분할,
임원 퇴임",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,김원현,계열사 임원,,500,0.00,344,0.00,인적분할,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,김한승,계열사 임원,,21,0.00,0,0.00,"인적분할
임원 퇴임",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,유형곤,계열사 임원,,312,0.00,0,0.00,"인적분할
임원 퇴임",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,황세연,계열사 임원,,50,0.00,34,0.00,인적분할,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,강필상,계열사 임원,,20,0.00,0,0.00,"인적분할,
임원 퇴임",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,김종길,계열사 임원,,0,0.00,9,0.00,신규 선임,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,김정섭,계열사 임원,,"1,362",0.01,937,0.00,인적분할,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,강창원,계열사 임원,,1,0.00,0,0.00,장내 전량 매도,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,이태영,계열사 임원,,4,0.00,0,0.00,장내 전량 매도,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,이정자,친인척,,"150,000",0.63,"170,077",0.86,"인적분할,
유상신주취득",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,장형규,계열사 임원,,0,0.00,22,0.00,"신규 선임,
인적분할",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,강문성,계열사 임원,,0,0.00,0,0.00,"신규 보고, 
장내 전량 매도",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,김창석,계열사 임원,,0,0.00,367,0.00,"신규보고,
인적분할",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,이강아,계열사 임원,,0,0.00,79,0.00,신규 선임,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,(재)송암문화재단,재단,,"293,086",1.23,"201,695",1.02,인적분할,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,(학)송도학원,기타,,"85,008",0.36,"58,500",0.30,인적분할,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,(주)유니드,계열사,,"100,000",0.42,"113,384",0.57,"인적분할,
유상신주취득",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,김경자,친인척,,"198,123",0.83,"200,721",1.01,"인적분할,
유상신주취득",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,이우현,친인척,,"1,202,459",5.04,"1,297,174",6.55,"인적분할,
유상신주취득",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,이지현,친인척,,"451,084",1.89,"472,823",2.39,"인적분할,
유상신주취득",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,이우성,친인척,,"116,805",0.49,"132,439",0.67,"인적분할,
유상신주취득",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,이우일,친인척,,"44,000",0.18,"49,888",0.25,"인적분할,
유상신주취득",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,이희현,친인척,,800,0.00,905,0.00,"인적분할,
유상신주취득",2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,계,,,"5,302,185",22.23,"5,680,570",28.67,-,2023-12-31
000,정상,00148896,20240329003297,Y,00148896,OCI홀딩스,계,,,"5,302,185",22.23,"5,680,570",28.67,-,2023-12-31
000,정상,00156442,20240314000691,K,00156442,한국가구,최훈학,최대주주,,"5,058,400",33.72,"5,058,400",33.72,-,2023-12-31
000,정상,00156442,20240314000691,K,00156442,한국가구,(주)옥방가기,계열회사,,"1,064,586",7.10,"1,116,000",7.44,-,2023-12-31
000,정상,00156442,20240314000691,K,00156442,한국가구,최재원,특수관계인,,"829,670",5.53,"829,670",5.53,-,2023-12-31
000,정상,00156442,20240314000691,K,00156442,한국가구,최재영,특수관계인,,"613,590",4.09,"613,590",4.09,-,2023-12-31
000,정상,00156442,20240314000691,K,00156442,한국가구,김경희,특수관계인,,"823,810",5.49,"823,810",5.49,-,2023-12-31
000,정상,00156442,20240314000691,K,00156442,한국가구,계,,,"8,390,056",55.93,"8,441,470",56.27,-,2023-12-31
000,정상,00156442,20240314000691,K,00156442,한국가구,계,,,-,-,-,-,-,2023-12-31
000,정상,00357740,20240319000869,K,00357740,NHN KCP,엔에이치엔페이코㈜,최대주주,,"16,999,185",42.33,"16,999,185",42.33,-,2023-12-31
000,정상,00357740,20240319000869,K,00357740,NHN KCP,박준석,특수관계인,,"53,928",0.13,"53,928",0.13,-,2023-12-31
000,정상,00357740,20240319000869,K,00357740,NHN KCP,정승규,특수관계인,,"48,535",0.12,"48,535",0.12,-,2023-12-31
000,정상,00357740,20240319000869,K,00357740,NHN KCP,계,,,"17,101,648",42.58,"17,101,648",42.58,-,2023-12-31
000,정상,00357740,20240319000869,K,00357740,NHN KCP,계,,,"17,101,648",42.58,"17,101,648",42.58,-,2023-12-31
000,정상,00180263,20240409003394,K,00180263,리더스코스메틱,김진구,최대주주,,"2,597,444",13.60,"2,597,444",13.60,-,2023-12-31
000,정상,00180263,20240409003394,K,00180263,리더스코스메틱,김다인,특수관계인,,"1,240",0.01,"1,240",0.01,-,2023-12-31
000,정상,00180263,20240409003394,K,00180263,리더스코스메틱,김해인,특수관계인,,"1,230",0.01,"1,230",0.01,-,2023-12-31
000,정상,00180263,20240409003394,K,00180263,리더스코스메틱,김진상,특수관계인,,"1,768,156",9.26,"1,768,156",9.26,-,2023-12-31
000,정상,00180263,20240409003394,K,00180263,리더스코스메틱,김진석,특수관계인,,"964,721",5.05,"830,000",4.35,-,2023-12-31
000,정상,00180263,20240409003394,K,00180263,리더스코스메틱,(주)스피어파워,투자회사,,"153,000",0.80,"153,000",0.80,-,2023-12-31
000,정상,00180263,20240409003394,K,00180263,리더스코스메틱,김판길,특수관계인,,"92,000",0.48,"92,000",0.48,-,2023-12-31
000,정상,00180263,20240409003394,K,00180263,리더스코스메틱,이덕원,특수관계인,,0,0.00,"91,090",0.48,-,2023-12-31
000,정상,00180263,20240409003394,K,00180263,리더스코스메틱,배영호,특수관계인,,0,0.00,"36,000",0.19,-,2023-12-31
000,정상,00180263,20240409003394,K,00180263,리더스코스메틱,김정숙,특수관계인,,"4,750",0.02,"4,750",0.02,-,2023-12-31
000,정상,00180263,20240409003394,K,00180263,리더스코스메틱,김세연,특수관계인,,"1,280",0.01,"1,280",0.01,-,2023-12-31
000,정상,00180263,20240409003394,K,00180263,리더스코스메틱,계,,,"5,583,821",29.23,"5,576,190",29.19,-,2023-12-31
000,정상,00180263,20240409003394,K,00180263,리더스코스메틱,계,,,-,-,-,-,-,2023-12-31
000,정상,00206686,20240321001199,K,00206686,케이피엠테크,㈜텔콘알에프제약,최대주주 본인,,"39,786,217",24.43,"39,786,217",22.81,-,2023-12-31
000,정상,00206686,20240321001199,K,00206686,케이피엠테크,계,,,"39,786,217",24.43,"39,786,217",22.81,-,2023-12-31
000,정상,00206686,20240321001199,K,00206686,케이피엠테크,계,,,-,-,-,-,-,2023-12-31
000,정상,00216647,20240321002037,K,00216647,원익홀딩스,㈜원익,최대주주,,"22,370,763",28.96,"22,370,763",28.96,-,2023-12-31
000,정상,00216647,20240321002037,K,00216647,원익홀딩스,이용한,당사임원,,"13,982,820",18.10,"13,982,820",18.10,-,2023-12-31
000,정상,00216647,20240321002037,K,00216647,원익홀딩스,(유)호라이즌캐피탈,관계회사,,"830,000",1.07,"830,000",1.07,-,2023-12-31
000,정상,00216647,20240321002037,K,00216647,원익홀딩스,이문용,관계회사임원,,"449,603",0.58,"598,903",0.78,장내매수,2023-12-31
000,정상,00216647,20240321002037,K,00216647,원익홀딩스,임창빈,당사임원,,"53,687",0.07,"53,687",0.07,-,2023-12-31
000,정상,00216647,20240321002037,K,00216647,원익홀딩스,김채빈,당사임원,,"13,156",0.02,0,0.00,등기임원 사임,2023-12-31
000,정상,00216647,20240321002037,K,00216647,원익홀딩스,조남성,당사임원,,"20,000",0.03,"20,000",0.03,-,2023-12-31
000,정상,00216647,20240321002037,K,00216647,원익홀딩스,오창희,계열회사임원,,0,0.00,"2,900",0.00,계열회사 임원선임,2023-12-31
000,정상,00216647,20240321002037,K,00216647,원익홀딩스,이수철,당사임원,,0,0.00,"20,000",0.03,장내매수,2023-12-31
000,정상,00216647,20240321002037,K,00216647,원익홀딩스,계,,,"37,720,029",48.84,"37,879,073",49.04,-,2023-12-31
000,정상,00216647,20240321002037,K,00216647,원익홀딩스,계,,,-,-,-,-,-,2023-12-31
000,정상,00103510,20240320001757,Y,00103510,인지컨트롤스,정구용,본인,,"2,817,842",18.59,"2,817,842",17.82,-,2023-12-31
000,정상,00103510,20240320001757,Y,00103510,인지컨트롤스,정장환,자,,"828,535",5.47,"538,548",3.41,-,2023-12-31
000,정상,00103510,20240320001757,Y,00103510,인지컨트롤스,정혜승,자,,"421,121",2.78,"421,121",2.66,-,2023-12-31
000,정상,00103510,20240320001757,Y,00103510,인지컨트롤스,정혜은,자,,"236,106",1.56,"236,106",1.49,-,2023-12-31
000,정상,00103510,20240320001757,Y,00103510,인지컨트롤스,(주)유텍솔루션,관계회사,,"2,135,000",14.08,"2,135,000",13.92,-,2023-12-31
000,정상,00103510,20240320001757,Y,00103510,인지컨트롤스,계,,,"6,438,604",42.47,"6,148,617",38.89,-,2023-12-31
000,정상,00103510,20240320001757,Y,00103510,인지컨트롤스,계,,,-,-,-,-,-,2023-12-31
000,정상,00222435,20240320000009,K,00222435,제이엠아이,제이엠티(주),최대주주,,"7,118,920",21.85,"11,504,667",35.31,"시간외대량매수
(23.4.19/매도자:정광훈)",2023-12-31
000,정상,00222435,20240320000009,K,00222435,제이엠아이,정도연,특수관계인,,"181,192",0.56,"181,192",0.56,최대주주의 임원,2023-12-31
000,정상,00222435,20240320000009,K,00222435,제이엠아이,정수연,특수관계인,,"165,000",0.51,"165,000",0.51,최대주주의 임원,2023-12-31
000,정상,00222435,20240320000009,K,00222435,제이엠아이,계,,,"7,465,112",22.92,"11,850,859",36.38,-,2023-12-31
000,정상,00222435,20240320000009,K,00222435,제이엠아이,계,,,-,-,-,-,-,2023-12-31
000,정상,00267854,20240320001456,K,00267854,메디앙스,김은정,본인,,"3,519,854",29.83,"3,519,854",29.83,-,2023-12-31
000,정상,00267854,20240320001456,K,00267854,메디앙스,신채리,특수관계인,,"131,641",1.12,"131,641",1.12,-,2023-12-31
000,정상,00267854,20240320001456,K,00267854,메디앙스,신채형,특수관계인,,"127,232",1.07,"490,965",4.16,-,2023-12-31
000,정상,00267854,20240320001456,K,00267854,메디앙스,계,,,"3,778,727",32.02,"4,142,460",35.11,-,2023-12-31
000,정상,00267854,20240320001456,K,00267854,메디앙스,계,,,-,-,-,-,-,2023-12-31
000,정상,01290132,20240327001179,N,01290132,에이아이더뉴트리진,김종철,최대주주 본인,,"963,753",30.37,"966,009",30.44,장내매수,2023-12-31
000,정상,01290132,20240327001179,N,01290132,에이아이더뉴트리진,김종철,최대주주 본인,,0,0.00,"11,111",0.35,장외매수,2023-12-31
000,정상,01290132,20240327001179,N,01290132,에이아이더뉴트리진,김수화,등기임원,,"369,405",11.64,"369,920",11.66,장내매수,2023-12-31
000,정상,01290132,20240327001179,N,01290132,에이아이더뉴트리진,이동훈,등기임원,,"164,418",5.18,"164,418",5.18,-,2023-12-31
000,정상,01290132,20240327001179,N,01290132,에이아이더뉴트리진,조일난,최대주주의 특수관계인,,"40,165",1.26,"35,006",1.10,장내매도,2023-12-31
000,정상,01290132,20240327001179,N,01290132,에이아이더뉴트리진,김종학,최대주주의 특수관계인,,"1,000",0.03,"1,000",0.03,-,2023-12-31
000,정상,01290132,20240327001179,N,01290132,에이아이더뉴트리진,김예은,최대주주의 특수관계인,,"1,533",0.05,"1,533",0.05,-,2023-12-31
000,정상,01290132,20240327001179,N,01290132,에이아이더뉴트리진,김종일,최대주주의 특수관계인,,200,0.01,200,0.01,-,2023-12-31
000,정상,01290132,20240327001179,N,01290132,에이아이더뉴트리진,김예진,최대주주의 특수관계인,,"1,033",0.03,"1,033",0.03,-,2023-12-31
000,정상,01290132,20240327001179,N,01290132,에이아이더뉴트리진,계,,,"1,541,507",48.57,"1,539,119",48.49,-,2023-12-31
000,정상,01290132,20240327001179,N,01290132,에이아이더뉴트리진,계,,,-,-,"11,111",0.35,-,2023-12-31
000,정상,00377018,20240321001642,K,00377018,기가레인,(주)케플러밸류파트너스,최대주주,,"11,288,109",14.20,"11,288,109",13.30,-,2023-12-31
000,정상,00377018,20240321001642,K,00377018,기가레인,(주)록팰,"최대주주의
최대주주",,"2,797,985",3.50,"2,797,985",3.30,-,2023-12-31
000,정상,00377018,20240321001642,K,00377018,기가레인,네오플럭스 제3호 사모투자합자회사,최대주주의특별관계자,,"8,856,977",11.20,"8,856,977",10.40,-,2023-12-31
000,정상,00377018,20240321001642,K,00377018,기가레인,김재명,특수관계인,,"1,148,217",1.40,"1,148,217",1.40,-,2023-12-31
000,정상,00377018,20240321001642,K,00377018,기가레인,김세윤,특수관계인,,"111,333",0.10,"111,333",0.10,-,2023-12-31
000,정상,00377018,20240321001642,K,00377018,기가레인,김현제,등기임원,,"111,333",0.10,"111,333",0.10,-,2023-12-31
000,정상,00377018,20240321001642,K,00377018,기가레인,계,,,"24,313,954",30.50,"24,313,954",28.60,-,2023-12-31
000,정상,00377018,20240321001642,K,00377018,기가레인,계,,,-,-,-,-,-,2023-12-31
000,정상,00137289,20240321001708,K,00137289,이엘씨,김중헌,본인,,"3,244,541",26.62,"3,244,541",26.62,-,2023-12-31
000,정상,00137289,20240321001708,K,00137289,이엘씨,김성익,자녀,,"1,100,000",9.02,"1,100,000",9.02,-,2023-12-31
000,정상,00137289,20240321001708,K,00137289,이엘씨,이근영,배우자,,"999,453",8.20,"999,453",8.20,-,2023-12-31
000,정상,00137289,20240321001708,K,00137289,이엘씨,김정선,자녀,,"350,000",2.87,"350,000",2.87,-,2023-12-31
000,정상,00137289,20240321001708,K,00137289,이엘씨,계,,,"5,693,994",46.72,"5,693,994",46.72,-,2023-12-31
000,정상,00137289,20240321001708,K,00137289,이엘씨,계,,,0,0.00,0,0.00,-,2023-12-31
000,정상,01573284,20240320000928,K,01573284,코닉오토메이션,(주)에이피에스,본인,,"17,807,102",44.28,"17,807,102",42.91,-,2023-12-31
000,정상,01573284,20240320000928,K,01573284,코닉오토메이션,정기로,"최대주주의
최대주주",,"11,255,720",27.99,"9,255,720",22.30,-,2023-12-31
000,정상,01573284,20240320000928,K,01573284,코닉오토메이션,김혁,대표이사,,"1,014,860",2.52,"1,014,860",2.45,-,2023-12-31
000,정상,01573284,20240320000928,K,01573284,코닉오토메이션,김호정,등기임원,,"1,014,860",2.52,"994,860",2.40,-,2023-12-31
000,정상,01573284,20240320000928,K,01573284,코닉오토메이션,나화성,前 대표이사,,"553,560",1.38,0,0.00,사임,2023-12-31
000,정상,01573284,20240320000928,K,01573284,코닉오토메이션,이민구,미등기임원,,"461,300",1.15,"461,300",1.11,-,2023-12-31
000,정상,01573284,20240320000928,K,01573284,코닉오토메이션,안정우,미등기임원,,"276,780",0.69,"276,780",0.67,-,2023-12-31
000,정상,01573284,20240320000928,K,01573284,코닉오토메이션,오재홍,미등기임원,,"184,520",0.46,"184,520",0.44,-,2023-12-31
000,정상,01573284,20240320000928,K,01573284,코닉오토메이션,김용준,미등기임원,,"184,520",0.46,"184,520",0.44,-,2023-12-31
000,정상,01573284,20240320000928,K,01573284,코닉오토메이션,계,,,"32,753,222",81.45,"30,179,662",72.72,-,2023-12-31
000,정상,01573284,20240320000928,K,01573284,코닉오토메이션,계,,,-,-,-,-,-,2023-12-31
000,정상,01516456,20240320001901,K,01516456,인벤티지랩,김주희,최대주주 본인,,"1,469,347",17.56,"1,469,347",16.79,-,2023-12-31
000,정상,01516456,20240320001901,K,01516456,인벤티지랩,류충호,등기 임원,,"148,614",1.78,"148,614",1.69,-,2023-12-31
000,정상,01516456,20240320001901,K,01516456,인벤티지랩,김동훈,등기 임원,,"127,004",1.52,"127,004",1.45,-,2023-12-31
000,정상,01516456,20240320001901,K,01516456,인벤티지랩,이상노,미등기 임원,,"4,169",0.05,"14,169",0.16,-,2023-12-31
000,정상,01516456,20240320001901,K,01516456,인벤티지랩,이마세,등기 임원,,"3,729",0.04,"3,729",0.04,-,2023-12-31
000,정상,01516456,20240320001901,K,01516456,인벤티지랩,전찬희,등기 임원,,"33,729",0.40,"33,729",0.38,-,2023-12-31
000,정상,01516456,20240320001901,K,01516456,인벤티지랩,김세연,미등기 임원,,"3,729",0.04,"3,729",0.04,-,2023-12-31
