corp_code,corp_name,stock_name,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
01097906,케이에이치건설 주식회사,KH 건설,226360,권혁범(권한대행),코스닥,1101115794494.0,4248100184,"서울특별시 금천구 가산디지털1로 165 1401호, 1402호 (가산동)",미제공,미제공,02-6114-0920,02-6326-5570,412,20150728,12
00595191,(주)후성,후성,093370,김용민,유가,1314110189425.0,1348634812,경기도 화성시  팔탄면 현대기아로 72-37,www.foosungchem.com ,미제공,031-627-4328,02-555-0958,20129,20061124,12
01351080,(주)지아이이노베이션,지아이이노베이션,358570,"이병건, 홍준호(각자대표이사)",코스닥,1452110021112.0,6828600771,서울특별시 송파구 송파대로 167 &nbsp,www.gi-innovation.com/kr/,미제공,02-404-2003,02-2054-8609,70113,20170719,12
00336817,에이치엘비제약(주),HLB제약,047920,박재형,코스닥,1101111538391.0,2088125623,경기도 남양주시 경강로 27,www.hlbpharma.co.kr,미제공,02-411-1514,02-411-1590,70111,19980423,12
01188378,(주)시스웍,시스웍,269620,이종원,코스닥,1601110176572.0,3058170225,대전광역시 유성구 테크노7로 32-13(용산동),www.syswork.co.kr,미제공,042-932-4850,042-932-4853,272,20040716,12
00162081,한국투자파트너스(주),한국투자파트너스,019560,황만순,기타,1101110511398.0,1168115980,서울특별시 강남구 영동대로 517 아셈타워 1001호,없음,미제공,02-6001-5300,02-6001-5301,64209,19861125,12
00266961,네이버(주),NAVER,035420,최수연,유가,1101111707178.0,2208162517,경기도 성남시 분당구 정자일로 95 1784,www.navercorp.com,https://www.navercorp.com/investment/investors,1588-3830,031-784-4175,63120,19990602,12
01495180,주식회사 파로스아이바이오,파로스아이바이오,388870,윤정혁,코스닥,1311110444346.0,4098700402,"경기도 안양시 동안구 흥안대로427번길 38, 1408호(관양동, 성지스타위드)",www.pharosibio.com/,www.pharosibio.com,031-345-6170,031-345-6185,70113,20160419,12
00159971,케이씨그린홀딩스(주),KC그린홀딩스,009440,이태영,유가,1101110155683.0,1058170848,서울특별시 마포구 상암산로 34디지털큐브 12층,www.kcgreenholdings.com,미제공,02-320-6114,023206353,64992,19731127,12
01221947,비엔에프머티리얼즈(주),비엔에프머티리얼즈,271780,강만준,기타,1101112872839.0,1058659509,인천광역시 서구 보듬로 176,www.seoulam.co.kr,미제공,032-564-6612,032-564-6614,24229,20031010,12
00468374,(주)원익큐엔씨,원익QnC,074600,백홍주,코스닥,1760110035615.0,5138131648,경상북도 구미시 산동읍 5공단3로 14 -,www.wonikqnc.com,미제공,054-479-9500,054-479-9599,2312,20031112,12
00672603,(주)케이엔알시스템,케이엔알시스템,199430,김명한,코스닥,1348110051904.0,1248175112,경기도 용인시 처인구 남사면 천덕산로482번길 1,www.knrsys.com,미제공,031-330-2500,031-330-2519,272,20000715,12
00372253,(주)연우,연우,115960,박상용,기타,1201110101890.0,1378110376,인천광역시 서구 가좌로84번길 13 &nbsp,www.yonwookorea.com,미제공,032-575-8811,032-578-0485,22232,19940930,12
01791561,하나31호기업인수목적 주식회사,하나31호스팩,469900,한규정,코스닥,1101118762696.0,8068703008,서울특별시 영등포구 의사당대로 82,미제공,미제공,02-3771-3418,미제공,66199,20231011,12
00876209,(주)미래엔에듀파트너,미래엔에듀파트너,208890,"최용섭, 강윤구",코넥스,1101114073188.0,1018646147,서울특별시 용산구 한남대로11길 12 고뫄스빌딩 6층,www.edupartner.co.kr,미제공,02-6337-5500,0263375429,857,20090406,12
01800285,비엔케이제2호기업인수목적(주),비엔케이제2호스팩,473370,정민중,코스닥,1101118798120.0,8768803227,"서울특별시 영등포구 국제금융로2길 24, 6층(여의도동, 비엔케이금융타워)",bnkspac2.com,미제공,02-2115-5125,미제공,66199,20231121,12
01027828,(주)퓨릿,퓨릿,445180,문재웅,코스닥,1101114253681.0,1208749365,경상북도 경주시 안강읍 사박길 21 주식회사 퓨릿,purit.co.kr,미제공,054-701-2533,031-282-6859,20119,20100104,12
00674498,(주)골프존뉴딘홀딩스,골프존뉴딘홀딩스,121440,최덕형,코스닥,1601110097976.0,3058137721,서울특별시 강남구 영동대로 735-,golfzonnewdin.com,미제공,070-8640-6202,042-862-2946,461,20000508,12
00537337,(주)앤씨앤,앤씨앤,092600,최종현,코스닥,1101111413361.0,2138631520,경기도 성남시 분당구 대왕판교로 660 유스페이스1 에이동 5층,nc-and.com,미제공,02-3460-4700,02-3460-4799,2611,19970513,12
01797440,에스케이증권제11호기업인수목적 주식회사,SK증권제11호스팩,472230,최상우,코스닥,1101118782032.0,4058602978,서울특별시 영등포구 국제금융로8길 31 &nbsp,미제공,미제공,02-3773-8591,미제공,66199,20231102,12
01182578,(주)디에이치오토리드,DH오토리드,290120,이석근,코스닥,2101110118854.0,7458600413,전라북도 완주군 봉동읍 완주산단8로 66,www.dayouap.co.kr,미제공,063-210-3900,031-352-4916,30399,20161004,12
01787072,유진기업인수목적10호 주식회사,유진스팩10호,468760,김동진,코스닥,1101118744488.0,5858802958,서울특별시 영등포구 국제금융로 24,미제공,미제공,02-368-6352,미제공,66191,20230914,12
00128607,삼천리자전거(주),삼천리자전거,024950,신동호,코스닥,1101110250136.0,1198107359,서울특별시 강남구 테헤란로 445 (삼성동),www.samchuly.co.kr,미제공,02  -2194-3021,0234485484,46465,19790323,12
00611912,(주)아모그린텍,아모그린텍,125210,"양성철, 김병규(각자대표)",코스닥,1244110064402.0,1378158268,경기도 김포시 통진읍 김포대로1950번길 91,amogreentech.co.kr,미제공,031-987-3383,031-989-7723,2629,20040106,12
00104786,(주)미래아이앤지,미래아이앤지,007120,김학수,유가,1101110100951.0,1148110728,서울시 강남구 삼성로648 삼성동,www.miraeing.co.kr,미제공,02-3470-4400,02-581-3107,620,19710301,12
00385415,(주)일신바이오베이스,일신바이오,068330,홍성대,코스닥,1101111079155.0,1278164875,경기도 동두천시 삼육사로548번길 84,http://www.ilshinlab.co.kr,미제공,031-867-1384,031-867-1387,29171,19940927,12
00405959,(주)스타플렉스,스타플렉스,115570,김세권,코스닥,1201110136459.0,1368119262,충청북도 음성군  삼성면 대성로 417,www.star-flex.com,미제공,043-878-4071,043-881-4077,2221,19960711,12
00236863,(주)희림종합건축사사무소,희림,037440,"정영균, 이목운, 허철호 (각자대표)",코스닥,1101110660806.0,2148115867,서울특별시 강동구 상일로6길 39-,www.heerim.com,미제공,02-3410-9219,02  -3410-9098,72111,19960730,12
00820352,(주)파인텍,파인텍,131760,강원일,코스닥,2850110151881.0,1288635081,서울특별시 마포구 마포대로 38 내제2층202호(도화동),www.ifinetek.com/,미제공,02-711-7900,02-702-7610,292,20081119,12
00109824,대림통상(주),대림통상,006570,"고은희, 손병국",유가,1101110021678.0,1028101153,서울특별시 서대문구  연희로 142,www.dlt.co.kr,미제공,02-730-9811,02-739-9024,25993,19700401,12
00127802,삼익THK(주),삼익THK,004380,"진영환, 진주완",유가,1701110000935.0,5038110869,대구광역시 달서구  성서동로 163,www.samickthk.co.kr,미제공,053-665-7000,053)586-3132,29141,19651005,12
00598198,컴퍼니케이파트너스(주),컴퍼니케이,307930,김학범,코스닥,1101113544263.0,2118788121,서울특별시 강남구 테헤란로 620 에이동 14층,www.kpartners.co.kr,http://kpartners.co.kr,02-568-8470,02-568-8350,649,20061018,12
00983934,(주)아이스크림에듀,아이스크림에듀,289010,이윤석,코스닥,1101115125649.0,1208797004,"서울특별시 서초구 매헌로 16 하이브랜드빌딩 16층, 18층",www.i-screamedu.co.kr,미제공,02-1544-0910,02-3448-5262,58190,20130421,12
01398151,(주)밸로프,밸로프,331520,신재명,코스닥,1101117171731.0,7378101610,"서울특별시 금천구 디지털로 130 남성프라자 601, 602, 603호",없음,미제공,02-3771-9284,미제공,582,20190715,12
00160302,코스모화학(주),코스모화학,005420,안성덕,유가,1101110152738.0,1058133052,서울특별시 서초구  반포대로 43 코스모빌딩 5층,www.cosmochem.co.kr,미제공,052-231-6700,052-231-6823,2049,19680212,12
01437858,주식회사 진시스템,진시스템,363250,서유진,코스닥,1615110116305.0,3128615545,대전광역시 유성구 테크노2로 200-9,www.genesystem.co.kr,미제공,042-863-8551,042-863-8553,271,20100324,12
01498974,큐리옥스바이오시스템즈(주),큐리옥스바이오시스템즈,445680,김남용,코스닥,1101116865103.0,5238101156,"서울특별시 금천구 디지털로9길 41 2층 202호, 204호 ~ 213호 (가산동, 삼성아이티해링턴타워) &nbsp",curiox.co.kr/,미제공,02-2039-7160,070-8280-6665,271,20180907,12
01806951,폰드그룹(주),폰드그룹,472850,임종민 / 김유진,코스닥,1101118828068.0,4248103196,서울특별시 영등포구 여의대로 108 파크원 타워1 42층,www.pond-group.co.kr,미제공,02-6390-8000,02-6390-8020,14193,20231228,12
00583026,(주)율호,율호,072770,"이정남, 최용인(각자대표이사)",코스닥,1101111518418.0,1138146922,서울특별시 서초구 서초대로 6 13층,www.neodian.co.kr,미제공,02-2082-2800,02-2802-2805,620,19980303,12
00578538,(주)티피씨,티피씨글로벌,130740,이정훈,코스닥,1748110017627.0,5158113874,경상북도 경산시  진량읍 일연로 574,-,미제공,053-854-7500,053-850-8398,303,19990101,12
00323868,웹케시(주),웹케시,053580,강원주,코스닥,1101111731135.0,2148635102,서울특별시 영등포구 영신로 220 KnK 디지털타워 20층,www.webcash.co.kr,미제공,02-784-1690,02-784-0810,582,19990708,12
00142713,(주)형지아이앤씨,형지I&C,011080,최혜원,코스닥,1101110192271.0,1198105079,"인천광역시 연수구 하모니로177번길 49 12층 (송도동,형지글로벌패션복합센터)",www.hyungjiinc.com,미제공,02-6119-4900,02-2107-6544,1419,19760225,12
00149239,조일알미늄(주),조일알미늄,018470,"이영호,성원모",유가,1701110021543.0,5028107788,경상북도 경산시  진량읍 공단6로 98,www.choilal.co.kr,미제공,053-856-5252,053)856-5257,24222,19850919,12
00886792,(주)루켄테크놀러지스,루켄테크놀러지스,162120,안윤태,코넥스,1348110145822.0,1248659494,경기도 용인시 처인구 양지면 중부대로2670번길 53-8(추계리),www.luken.co.kr,미제공,070-8633-8009,031-337-1854,289,20071002,12
00479787,(주)인텍플러스,인텍플러스,064290,이상윤,코스닥,1101111204637.0,1058174771,대전광역시 유성구  테크노2로 263 (주)인텍플러스,www.intekplus.com,www.intekplus.com,042-930-9900,042-930-9999,292,19951013,12
01033591,큐알티 주식회사,큐알티,405100,김영부,코스닥,1344110059857.0,1268675409,경기도 이천시 부발읍 경충대로 2091 큐알티 주식회사,qrtkr.com,미제공,031-546-7469,031-639-7654,73909,20140402,12
00890388,(주)지성이씨에스,지성이씨에스,138290,윤남식,기타,1101112501230.0,2158624345,"경기도 남양주시 별내3로 340 4층 403-1(별내동,천보프라자)",www.zisung.co.kr,미제공,02-517-1148,02-3461-1145,421,20020418,12
00260569,유니셈(주),유니셈,036200,"김형균,이양구(각자대표)",코스닥,1348110024878.0,1248142101,경기도 화성시 동탄면 장지남길 10-7,www.unisem.co.kr,미제공,031-379-5800,031-379-5700,29271,19960101,12
00115472,미주제강(주),미주제강,002670,윤해관,기타,1201110000711.0,1318108590,경상북도 포항시 남구 철강산단로 204 (장흥동),www.mijusteel.co.kr,미제공,054-278-5355,054-278-5511,24121,19590518,12
00610861,코스텍시스템 주식회사,코스텍시스템,169670,배준호,코넥스,1311110048164.0,1298133742,경기도 평택시 서탄면 방꼬지길 231,www.kosteks.com/,미제공,031-646-1500,031-646-1515,29271,20000411,12
00833064,(주)엠플러스,엠플러스,259630,김종성,코스닥,1341110106357.0,1238187371,충청북도 청주시 흥덕구 옥산면 옥산산단로 27 엠플러스 사옥,www.mplusi.co.kr,미제공,043-272-7079,0432727078,292,20030408,12
01526806,주식회사 삼기이브이,삼기이브이,419050,김치환,코스닥,1614110049889.0,8208701952,충청남도 서산시 지곡면 무장산업로 263-29,ev.samkee.com,미제공,031-724-5905,031-682-0808,303,20201012,12
00605328,씨앤지하이테크(주),씨앤지하이테크,264660,"홍사문, 홍중선 (각자 대표이사)",코스닥,1348110072786.0,1248198492,경기도 안성시 원곡면 승량길 162 &nbsp,www.cnghitech.com,미제공,031-659-9803,0316549229,29271,20020716,12
00604028,주식회사 피코그램,피코그램,376180,최석림,코스닥,1101112463654.0,1098176863,인천광역시 부평구 부평북로 118,www.picogram.com,미제공,032-678-5114,032-672-9044,339,20020307,12
00351995,(주)지에스이,지에스이,053050,유석형,코스닥,1101110624969.0,1058137529,경상남도 사천시 사천읍 구암두문로 412-30,www.yesgse.com,www.yesgse.com,055-855-0102,055-855-0107,35200,19890421,12
01462605,지투파워(주),지투파워,388050,"김영일, 장철수",코스닥,1351110102065.0,1238625235,경기도 화성시 양감면 초록로 868-12,www.g2p.co.kr,www.g2p.co.kr,031-427-1261,031-427-1271,28123,20101217,12
00957373,(주)펨트론,펨트론,168360,유영웅,코스닥,1101112422379.0,2148703174,"서울특별시 금천구 가산디지털1로 219 1406호(가산동, 벽산디지털밸리 6차)",www.pemtron.com,미제공,02-1833-5220,0226273770,292,20020115,12
00263140,(주)휴스토리,휴스토리,046400,"양동길, 김현진",기타,1344110012061.0,1268133030,"경기도 성남시 수정구 위례광장로 322 511호 (창곡동, 아이플렉스)",www.hustory.co.kr,미제공,031-754-3400,031-757-4747,26,19980530,12
01062177,(주)제놀루션,제놀루션,225220,김기옥,코스닥,1101113403972.0,2158682253,서울특별시 강서구 마곡중앙8로3길 63 (주)제놀루션,genolution.co.kr,미제공,02-449-8670,02-3010-8671,211,20060220,12
01586455,주식회사 꿈비,꿈비,407400,박영건,코스닥,1601110383490.0,3188104963,경기도 수원시 영통구 법조로 25 A동 713호(SK레이크뷰타워),ggumbi.com/,미제공,1644-8135,031-8039-4022,32099,20141027,12
00446479,신비앤텍(주),신비앤텍,070480,정유돈,기타,1615110036545.0,3128142052,"충청남도 아산시 음봉면 백석공단1로 159 (산동리, 신비엔텍(주))",www.seenbntek.com,미제공,041)580-6600,041-580-6610,29271,20000522,12
01406618,(주)비올,비올,335890,이상진,코스닥,1101117221677.0,1268682517,"경기도 성남시 분당구 판교로 744 분당테크노파크 C동 808호,809호",www.viol.co.kr,미제공,031-8017-7893,02-6915-5804,271,20190902,12
01685251,(주)컨텍,컨텍,451760,이성희,코스닥,1601110387525.0,3188106471,대전광역시 유성구 지족로148번길 5-34(지족동),kr.contec.kr/,미제공,042-863-4523,042-863-4524,620,20150105,12
00638487,(주)파수,파수,150900,조규곤,코스닥,1101111991680.0,1208606582,서울특별시 마포구 상암동 1605 누리꿈스퀘어 비즈니스센타 17층,www.fasoo.com,미제공,02-300-9000,02-300-9400,58221,20000608,12
00101433,(주)경농,경농,002100,"이병만,이용진",유가,1101110089395.0,2148108779,서울특별시 서초구 강남대로39길 15-10한라비발디스튜디오193,www.knco.co.kr,미제공,02-3488-5800,02-3488-5933,2032,19570712,12
00535676,(주)테크윙,테크윙,089030,"나윤성, 장 남 각자대표",코스닥,1348110072942.0,1248198532,경기도 화성시 동탄면 동탄산단6길 37,techwing.co.kr,미제공,031-378-5640,031-378-5648,29271,20020801,12
00155735,(주)피제이전자,피제이전자,006140,이응구,코스닥,1101110053465.0,1308147931,경기도 부천시 오정구 삼작로 22 부천테크노파크1단지 101동 6층,www.pjems.co.kr,미제공,032 -326 -7000,0323267015,27112,19690718,12
