회사코드,회사명,요약_HTML
122481,태경비케이,"```html
<div class=""company-report"">
    <h2 class=""company-name"">태경비케이 기업 개요</h2>
    <p class=""industry""><strong>산업/업종:</strong> 태경비케이는 비금속 광물 광산업과 석회 제조 및 판매업, 산업폐기물 재생처리업에 종사합니다.</p>
    <p class=""business""><strong>핵심 사업:</strong> 석회제조판매업, 탄산가스사업, 휴게소운영업, 기타사업 부문으로 구성되어 있습니다.</p>
    <p class=""products""><strong>주요 제품:</strong> 생석회, 소석회, 액체탄산, 드라이아이스, 화장품 등을 제공합니다.</p>
    <p class=""market""><strong>주요 시장:</strong> 철강, 건축자재, 음료 및 조선용접 분야 등이 주요 시장입니다.</p>
    <p class=""current-status""><strong>현재 상황:</strong> 2023년 기준 기업신용평가 A-를 받았으며, 다양한 사업 부문에서 안정적인 매출을 유지하고 있습니다.</p>
    <p class=""growth""><strong>성장 전망:</strong> 환경규제 강화로 석회제품 수요 증가와 글로벌 시장 확장으로 지속적인 성장이 예상됩니다.</p>
</div>
```"
122551,백산,"```html
<div class=""company-report"">
    <h2 class=""company-name"">백산 기업 개요</h2>
    <p class=""industry""><strong>산업/업종:</strong> 백산은 합성피혁 제조업을 주력으로 하고 있으며, 금융업, 무역업, 의류 생산 및 수출업도 영위하고 있습니다.</p>
    <p class=""business""><strong>핵심 사업:</strong> 백산은 폴리우레탄 합성수지와 부직포 등의 기포제를 사용하여 다양한 용도의 합성피혁을 제조 및 판매하고 있습니다.</p>
    <p class=""products""><strong>주요 제품:</strong> 백산의 주요 제품으로는 신발, 의류, 가방, 전자제품 케이스, 가구류 및 자동차 내장재용 합성피혁이 있습니다.</p>
    <p class=""market""><strong>주요 시장:</strong> 백산은 글로벌 브랜드인 NIKE, ADIDAS, REEBOK에 합성피혁을 납품하며, 주요 시장으로는 미국, 유럽, 일본 및 아시아가 있습니다.</p>
    <p class=""current-status""><strong>현재 상황:</strong> 백산은 신발, 전자제품 케이스, 차량 내장재 시장에 집중하고 있으며, 해외 현지 법인을 통해 생산 원가를 절감하고 있습니다.</p>
    <p class=""growth""><strong>성장 전망:</strong> 백산은 차량 내장재 시장의 확대로 매출이 증가할 것으로 전망하며, 지속적인 연구개발로 다양한 용도의 합성피혁 제품을 개발하고 있습니다.</p>
</div>
```"
122579,BYC,"```html
<div class=""company-report"">
    <h2 class=""company-name"">BYC 기업 개요</h2>
    <p class=""industry""><strong>산업/업종:</strong> BYC는 주로 제조업에 속하며, 건설업과 임대업도 영위하고 있습니다.</p>
    <p class=""business""><strong>핵심 사업:</strong> BYC는 메리야스류 제품을 직접 제조 및 판매하며, 건축도급공사와 자체분양공사를 통한 건설업, 보유부동산 임대사업도 진행합니다.</p>
    <p class=""products""><strong>주요 제품:</strong> BYC는 내의류 제품을 주로 생산하며, 다양한 품질의 원단과 완제품을 제공합니다.</p>
    <p class=""market""><strong>주요 시장:</strong> 국내 이너웨어 시장에서 안정적인 매출을 실현하며, 1,300여 개의 도소매 유통망과 다양한 온라인 채널을 통해 소비자에게 제품을 공급합니다.</p>
    <p class=""current-status""><strong>현재 상황:</strong> BYC는 품질경영시스템 국제 표준인 'ISO 9001' 인증을 획득하며, 우수한 품질의 제품으로 소비자의 신뢰를 받고 있습니다.</p>
    <p class=""growth""><strong>성장 전망:</strong> BYC는 지속적인 품질 개선과 유통망 확장을 통해 이너웨어 시장 내에서의 입지를 더욱 강화할 것입니다.</p>
</div>
```"
122694,범양건영,"```html
<div class=""company-report"">
    <h2 class=""company-name"">범양건영 기업 개요</h2>
    <p class=""industry""><strong>산업/업종:</strong> 범양건영은 건설업에 속하며, 건축 및 토목 부문에서 두각을 나타내고 있습니다.</p>
    <p class=""business""><strong>핵심 사업:</strong> 범양건영은 건축 및 토목분야에서 도급 및 자체공사를 수행하며, 모듈러 주택 제조업과 물류창고 임대업도 운영하고 있습니다.</p>
    <p class=""products""><strong>주요 제품:</strong> 범양건영은 토목 및 건축 공사와 함께 모듈러 주택, 냉장 및 상온 창고 임대 서비스를 제공하고 있습니다.</p>
    <p class=""market""><strong>주요 시장:</strong> 주요 고객은 공공 및 민간 발주처로, 국내 시장을 중심으로 다양한 건설 프로젝트에 참여하고 있습니다.</p>
    <p class=""current-status""><strong>현재 상황:</strong> 범양건영은 기업형 임대주택 및 공공사업 부문에서 수주를 확대하며, 신용평가에서 A0 등급을 유지하고 있습니다.</p>
    <p class=""growth""><strong>성장 전망:</strong> 국내외 건설 시장의 변화에 대응하여 민간임대주택 사업 및 턴키 프로젝트로 다변화를 추진하고 있으며, 지속적인 성장 가능성이 기대됩니다.</p>
</div>
```"
122728,범양사,"```html
<div class=""company-report"">
    <h2 class=""company-name"">범양사 기업 개요</h2>
    <p class=""industry""><strong>산업/업종:</strong> 무역과 섬유 제조업에 종사하며, 특히 아세테이트 직물 생산 및 수출에 주력하는 산업입니다.</p>
    <p class=""business""><strong>핵심 사업:</strong> 범양사는 무역 오파업과 아세테이트 직물 생산을 주요 사업으로 하고 있으며, 유럽을 포함한 전 세계 시장에 수출하고 있습니다.</p>
    <p class=""products""><strong>주요 제품:</strong> 아세테이트 직물 및 관련 섬유 제품을 주요 생산품으로 하고 있습니다.</p>
    <p class=""market""><strong>주요 시장:</strong> 유럽을 비롯한 국제 시장을 대상으로 제품을 공급하고 있습니다.</p>
    <p class=""current-status""><strong>현재 상황:</strong> 범양사는 중소기업으로 분류되며, 국내외 시장에서 지속적인 성장을 목표로 하고 있습니다.</p>
    <p class=""growth""><strong>성장 전망:</strong> 무역과 섬유산업의 경험을 바탕으로 새로운 시장 개척과 기술 혁신을 통해 지속적인 성장이 기대됩니다.</p>
</div>
```"
122737,팬오션,"```html
<div class=""company-report"">
    <h2 class=""company-name"">팬오션 기업 개요</h2>
    <p class=""industry""><strong>산업/업종:</strong> 해상화물운송업, 벌크화물 및 비벌크화물 운송</p>
    <p class=""business""><strong>핵심 사업:</strong> 팬오션은 정기선 및 부정기선, 대형선, 컨테이너선, 탱커선, LNG선, 프로젝트선, 우드펄프 수송선, 곡물사업을 포함한 다양한 해상운송 서비스를 제공합니다.</p>
    <p class=""products""><strong>주요 제품:</strong> 정기선, 부정기선, 대형 벌크선, 컨테이너선, 탱커선, LNG 운송선, 프로젝트 화물 선박</p>
    <p class=""market""><strong>주요 시장:</strong> 아시아, 남아메리카, 오세아니아, 북아메리카, 아프리카, 유럽 등 전 세계</p>
    <p class=""current-status""><strong>현재 상황:</strong> 팬오션은 2023년 말 기준 매출 4조 3,610억 원을 기록하며, 다양한 사업부문을 통해 글로벌 시장에서 활발한 활동을 이어가고 있습니다.</p>
    <p class=""growth""><strong>성장 전망:</strong> 팬오션은 지속적인 해운업 본부 확장과 글로벌 네트워크 강화를 통해 향후에도 안정적 성장을 기대하고 있습니다.</p>
</div>
```"
122825,인스코비,"```html
<div class=""company-report"">
    <h2 class=""company-name"">인스코비 기업 개요</h2>
    <p class=""industry""><strong>산업/업종:</strong> 인스코비는 통신서비스, 스마트그리드, 유통제조 등 다양한 사업 분야에서 활동하고 있습니다.</p>
    <p class=""business""><strong>핵심 사업:</strong> 인스코비는 MVNO(알뜰폰) 사업과 스마트그리드 시스템 개발, 바이오 및 시계 사업 등을 영위합니다.</p>
    <p class=""products""><strong>주요 제품:</strong> 인스코비의 주요 제품으로는 프리티 브랜드의 MVNO 서비스, 전자식 계량기칩, 화장품과 건강기능식품, 시계 등이 있습니다.</p>
    <p class=""market""><strong>주요 시장:</strong> 인스코비는 국내 시장을 중심으로 다양한 고객층을 대상으로 사업을 전개하고 있습니다.</p>
    <p class=""current-status""><strong>현재 상황:</strong> 인스코비는 유가증권시장에 상장되어 있으며, 다양한 분야에서 혁신적인 사업을 추진하고 있습니다.</p>
    <p class=""growth""><strong>성장 전망:</strong> 인스코비는 MVNO 및 스마트그리드 분야에서의 확장을 통해 지속적인 성장을 기대할 수 있습니다.</p>
</div>
```"
122898,벽산,"```html
<div class=""company-report"">
    <h2 class=""company-name"">벽산 기업 개요</h2>
    <p class=""industry""><strong>산업/업종:</strong> 건축자재 제조 및 판매, 도료, 주방기기, 인공지능 알고리즘 개발, 폐기물 재활용, 부동산 개발</p>
    <p class=""business""><strong>핵심 사업:</strong> 벽산은 건축자재 제조 및 판매를 주 영업목적으로 하고 있으며, 단열재와 외장재를 주요 제품으로 생산합니다. 벽산페인트는 친환경 도료를 제조하며, 하츠는 주방기기와 환기 시스템을 생산합니다. 아이버티는 AI 알고리즘을 개발하며, 다솔유알은 폐건축자재를 재활용합니다.</p>
    <p class=""products""><strong>주요 제품:</strong> 단열재, 내장재, 외장재, 건축용 및 공업용 도료, 렌지후드, 주방용 빌트인기기, 인공지능 알고리즘, 폐석고보드 재활용 제품</p>
    <p class=""market""><strong>주요 시장:</strong> 벽산은 전국의 주요 거점 도시에 판매지점을 두고 있으며, 베트남 등 해외 시장에도 진출하고 있습니다. 주요 고객은 건설사와 유통 대리점입니다.</p>
    <p class=""current-status""><strong>현재 상황:</strong> 벽산은 지속 가능한 건축을 위한 다양한 제품을 생산하며, 환경친화형 기업으로 도약하고 있습니다. 최근 주방기기 사업 확장을 통해 새로운 분야로의 진입을 시도하고 있습니다.</p>
    <p class=""growth""><strong>성장 전망:</strong> 벽산은 친환경 제품과 혁신적인 기술을 통해 지속 가능한 성장 가능성을 보이고 있으며, 국내외 시장 확장과 신사업 진출을 통해 발전을 기대하고 있습니다.</p>
</div>
```"
123107,보락,"```html
<div class=""company-report"">
    <h2 class=""company-name"">보락 기업 개요</h2>
    <p class=""industry""><strong>산업/업종:</strong> 보락은 식품첨가물 및 원료의약품 제조업에 속해 있으며, 주로 안전하고 우수한 제품을 생산하여 국민 건강과 식생활 향상에 기여하고 있습니다.</p>
    <p class=""business""><strong>핵심 사업:</strong> 보락은 식품첨가물과 원료의약품의 제조 및 판매를 주요 사업으로 하고 있습니다. 이외에도 상품 매출 및 임가공 외 기타 사업을 영위하고 있습니다.</p>
    <p class=""products""><strong>주요 제품:</strong> 보락의 주요 제품으로는 식품첨가물, 껌베이스, 생약제, 식품기능성 소재, 천연화장품 신소재 등이 있습니다.</p>
    <p class=""market""><strong>주요 시장:</strong> 보락은 국내 시장을 중심으로 활동하고 있으며, 해외 시장 진출은 활발하지 않습니다. 주요 고객은 국내 식품 및 의약품 산업체입니다.</p>
    <p class=""current-status""><strong>현재 상황:</strong> 보락은 최근 연구개발 활동에 집중하여 지속적으로 신제품을 출시하고 있습니다. 현재 기업의 매출은 식품첨가물과 원료의약품 부문에서 주로 발생하고 있습니다.</p>
    <p class=""growth""><strong>성장 전망:</strong> 보락은 천연 지향적인 식품첨가물 개발과 면역력 증강제 개발 등으로 향후 지속적인 성장이 기대됩니다. 국내외 시장에서의 도전을 기회로 삼아 경쟁력을 강화할 계획입니다.</p>
</div>
```"
123143,보령,"```html
<div class=""company-report"">
    <h2 class=""company-name"">보령 기업 개요</h2>
    <p class=""industry""><strong>산업/업종:</strong> 보령은 제약 및 생명공학 분야에 속하며, 의약품 제조 및 매매, 무역업 등을 수행합니다.</p>
    <p class=""business""><strong>핵심 사업:</strong> 보령은 전문의약품과 일반의약품의 제조 및 판매를 주요 사업으로 하며, 신약 개발도 활발히 진행하고 있습니다.</p>
    <p class=""products""><strong>주요 제품:</strong> 카나브 패밀리, 트루리시티, 자이프렉사, 젬자 등 다양한 의약품과 일반의약품을 생산 및 제공하고 있습니다.</p>
    <p class=""market""><strong>주요 시장:</strong> 보령은 국내 주요 거점에 영업망을 구축하고 있으며, 글로벌 시장으로의 수출도 진행하고 있습니다.</p>
    <p class=""current-status""><strong>현재 상황:</strong> 2023년 매출액 8,596억 원, 영업이익 683억 원을 기록하며, 자가제품력 강화와 안정적 포트폴리오 구축을 통해 지속 성장하고 있습니다.</p>
    <p class=""growth""><strong>성장 전망:</strong> 보령은 연구개발 역량과 제조경쟁력을 바탕으로 신제품 출시와 시장 확장을 통해 지속 가능한 성장을 기대하고 있습니다.</p>
</div>
```"
